id,title,seller_id,official_store_id,price,currency_id,initial_quantity,condition,shipping,international_delivery_mode,location,attributes,status,warranty,date_created,last_updated
MLA1430152419,Samsung Galaxy S24 Ultra 256 Gb Negro 12 Gb Ram,608846165,1938.0,2599999.0,ARS,593,new,"{'mode': 'me2', 'methods': [], 'tags': ['mandatory_free_shipping'], 'dimensions': None, 'local_pick_up': False, 'free_shipping': True, 'logistic_type': 'fulfillment', 'store_pick_up': False}",none,{},"[{'id': 'ADDITIONAL_INFO_REQUIRED', 'name': 'Información adicional requerida', 'value_id': '7435893', 'value_name': 'Tiene IMEI', 'values': [{'id': '7435893', 'name': 'Tiene IMEI', 'struct': None}], 'value_type': 'list'}, {'id': 'ALPHANUMERIC_MODELS', 'name': 'Modelo alfanumérico', 'value_id': '46138607', 'value_name': 'SM-S928BZTTZTO', 'values': [{'id': '46138607', 'name': 'SM-S928BZTTZTO', 'struct': None}], 'value_type': 'string'}, {'id': 'BATTERY_CAPACITY', 'name': 'Capacidad de la batería', 'value_id': '98439', 'value_name': '5000 mAh', 'values': [{'id': '98439', 'name': '5000 mAh', 'struct': {'number': 5000, 'unit': 'mAh'}}], 'value_type': 'number_unit'}, {'id': 'BATTERY_TYPE', 'name': 'Tipo de batería', 'value_id': '95013', 'value_name': 'Ion de litio', 'values': [{'id': '95013', 'name': 'Ion de litio', 'struct': None}], 'value_type': 'string'}, {'id': 'BRAND', 'name': 'Marca', 'value_id': '206', 'value_name': 'Samsung', 'values': [{'id': '206', 'name': 'Samsung', 'struct': None}], 'value_type': 'string'}, {'id': 'CARRIER', 'name': 'Compañía telefónica', 'value_id': '298335', 'value_name': 'Liberado', 'values': [{'id': '298335', 'name': 'Liberado', 'struct': None}], 'value_type': 'list'}, {'id': 'CELLPHONES_ANATEL_HOMOLOGATION_NUMBER', 'name': 'Número de homologación de Anatel', 'value_id': '38968994', 'value_name': '206372300953', 'values': [{'id': '38968994', 'name': '206372300953', 'struct': None}], 'value_type': 'number'}, {'id': 'CHARGE_CONNECTOR_TYPE', 'name': 'Tipo de conector de carga', 'value_id': '8275367', 'value_name': 'USB-C', 'values': [{'id': '8275367', 'name': 'USB-C', 'struct': None}], 'value_type': 'list'}, {'id': 'COLOR', 'name': 'Color', 'value_id': '38861570', 'value_name': 'Titanium black', 'values': [{'id': '38861570', 'name': 'Titanium black', 'struct': None}], 'value_type': 'string'}, {'id': 'COMPATIBLE_SIM_CARD_SIZES', 'name': 'Tamaños de tarjeta SIM compatibles', 'value_id': '80453', 'value_name': 'Nano-SIM', 'values': [{'id': '80453', 'name': 'Nano-SIM', 'struct': None}], 'value_type': 'string'}, {'id': 'DEPTH', 'name': 'Profundidad', 'value_id': '7060403', 'value_name': '8.6 mm', 'values': [{'id': '7060403', 'name': '8.6 mm', 'struct': {'number': 8.6, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'DIGITAL_ZOOM', 'name': 'Zoom digital', 'value_id': '7715318', 'value_name': '100x', 'values': [{'id': '7715318', 'name': '100x', 'struct': {'number': 100, 'unit': 'x'}}], 'value_type': 'number_unit'}, {'id': 'DISPLAY_PIXELS_PER_INCH', 'name': 'Píxeles por pulgada de la pantalla', 'value_id': '28878194', 'value_name': '505 ppi', 'values': [{'id': '28878194', 'name': '505 ppi', 'struct': {'number': 505, 'unit': 'ppi'}}], 'value_type': 'number_unit'}, {'id': 'DISPLAY_REFRESH_RATE', 'name': 'Frecuencia de actualización de la pantalla', 'value_id': '7875467', 'value_name': '120 Hz', 'values': [{'id': '7875467', 'name': '120 Hz', 'struct': {'number': 120, 'unit': 'Hz'}}], 'value_type': 'number_unit'}, {'id': 'DISPLAY_RESOLUTION', 'name': 'Resolución de la pantalla', 'value_id': '28669037', 'value_name': '3120 px x 1440 px', 'values': [{'id': '28669037', 'name': '3120 px x 1440 px', 'struct': None}], 'value_type': 'string'}, {'id': 'DISPLAY_RESOLUTION_TYPE', 'name': 'Tipo de resolución de la pantalla ', 'value_id': '11059675', 'value_name': 'QHD+', 'values': [{'id': '11059675', 'name': 'QHD+', 'struct': None}], 'value_type': 'string'}, {'id': 'DISPLAY_SIZE', 'name': 'Tamaño de la pantalla', 'value_id': '5066922', 'value_name': '6.8 ""', 'values': [{'id': '5066922', 'name': '6.8 ""', 'struct': {'number': 6.8, 'unit': '""'}}], 'value_type': 'number_unit'}, {'id': 'DISPLAY_TECHNOLOGY', 'name': 'Tecnología de la pantalla', 'value_id': '8202723', 'value_name': 'Dynamic AMOLED 2X', 'values': [{'id': '8202723', 'name': 'Dynamic AMOLED 2X', 'struct': None}], 'value_type': 'string'}, {'id': 'ESIMS_NUMBER', 'name': 'Cantidad de eSIMs', 'value_id': '8278380', 'value_name': '1', 'values': [{'id': '8278380', 'name': '1', 'struct': None}], 'value_type': 'number'}, {'id': 'FRONT_CAMERAS_NUMBER', 'name': 'Cantidad de cámaras frontales', 'value_id': '7477216', 'value_name': '1', 'values': [{'id': '7477216', 'name': '1', 'struct': None}], 'value_type': 'number'}, {'id': 'FRONT_CAMERAS_RESOLUTION', 'name': 'Resolución de las cámaras frontales', 'value_id': '13028600', 'value_name': '12 Mpx', 'values': [{'id': '13028600', 'name': '12 Mpx', 'struct': None}], 'value_type': 'string'}, {'id': 'FRONT_CAMERA_APERTURE', 'name': 'Apertura del diafragma de la cámara frontal', 'value_id': '7408595', 'value_name': 'f 2.2', 'values': [{'id': '7408595', 'name': 'f 2.2', 'struct': None}], 'value_type': 'string'}, {'id': 'GTIN', 'name': 'Código universal de producto', 'value_id': None, 'value_name': '8806095316659', 'values': [{'id': None, 'name': '8806095316659', 'struct': None}], 'value_type': 'string'}, {'id': 'HAZMAT_TRANSPORTABILITY', 'name': 'Transportabilidad Hazmat', 'value_id': '13414677', 'value_name': 'Exceptuado', 'values': [{'id': '13414677', 'name': 'Exceptuado', 'struct': None}], 'value_type': 'list'}, {'id': 'HEIGHT', 'name': 'Altura', 'value_id': '7840914', 'value_name': '162.3 mm', 'values': [{'id': '7840914', 'name': '162.3 mm', 'struct': {'number': 162.3, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'INCLUDES_PENCIL', 'name': 'Incluye lápiz', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'INTERNAL_MEMORY', 'name': 'Memoria interna', 'value_id': '312156', 'value_name': '256 GB', 'values': [{'id': '312156', 'name': '256 GB', 'struct': {'number': 256, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'IP_RATING', 'name': 'Clasificación IP', 'value_id': '8275373', 'value_name': 'IP68', 'values': [{'id': '8275373', 'name': 'IP68', 'struct': None}], 'value_type': 'string'}, {'id': 'IS_DROP_RESISTANT', 'name': 'Es resistente a caídas', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_DUAL_SIM', 'name': 'Es Dual SIM', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_DUST_RESISTANT', 'name': 'Es resistente al polvo', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_GAMING_CELLPHONE', 'name': 'Es celular de juego', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_RUGGED_CELLPHONE', 'name': 'Es celular robusto', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_SPLASH_RESISTANT', 'name': 'Es resistente a salpicaduras', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_WATERPROOF', 'name': 'Es a prueba de agua', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'IS_WATER_RESISTANT', 'name': 'Es resistente al agua', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None}], 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '249991', 'value_name': 'Galaxy S', 'values': [{'id': '249991', 'name': 'Galaxy S', 'struct': None}], 'value_type': 'string'}, {'id': 'MAIN_COLOR', 'name': 'Color principal', 'value_id': '2450295', 'value_name': 'Negro', 'values': [{'id': '2450295', 'name': 'Negro', 'struct': None}], 'value_type': 'list'}, {'id': 'MAIN_FRONT_CAMERA_RESOLUTION', 'name': 'Resolución de la cámara frontal principal', 'value_id': '7207109', 'value_name': '12 Mpx', 'values': [{'id': '7207109', 'name': '12 Mpx', 'struct': {'number': 12, 'unit': 'Mpx'}}], 'value_type': 'number_unit'}, {'id': 'MAIN_REAR_CAMERA_RESOLUTION', 'name': 'Resolución de la cámara trasera principal', 'value_id': '13263995', 'value_name': '200 Mpx', 'values': [{'id': '13263995', 'name': '200 Mpx', 'struct': {'number': 200, 'unit': 'Mpx'}}], 'value_type': 'number_unit'}, {'id': 'MANUFACTURER', 'name': 'Fabricante', 'value_id': '206', 'value_name': 'Samsung', 'values': [{'id': '206', 'name': 'Samsung', 'struct': None}], 'value_type': 'string'}, {'id': 'MOBILE_NETWORK', 'name': 'Red móvil', 'value_id': '7472027', 'value_name': '5G', 'values': [{'id': '7472027', 'name': '5G', 'struct': None}], 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '28482233', 'value_name': 'S24 Ultra', 'values': [{'id': '28482233', 'name': 'S24 Ultra', 'struct': None}], 'value_type': 'string'}, {'id': 'OPERATING_SYSTEM_EDITION', 'name': 'Edición del sistema operativo', 'value_id': '11594425', 'value_name': 'Android', 'values': [{'id': '11594425', 'name': 'Android', 'struct': None}], 'value_type': 'string'}, {'id': 'OPERATING_SYSTEM_NAME', 'name': 'Nombre del sistema operativo', 'value_id': '7403813', 'value_name': 'Android', 'values': [{'id': '7403813', 'name': 'Android', 'struct': None}], 'value_type': 'string'}, {'id': 'OPTICAL_ZOOM', 'name': 'Zoom óptico', 'value_id': '1048', 'value_name': '5x', 'values': [{'id': '1048', 'name': '5x', 'struct': {'number': 5, 'unit': 'x'}}], 'value_type': 'number_unit'}, {'id': 'ORIGIN', 'name': 'Origen', 'value_id': '4220564', 'value_name': 'Vietnam', 'values': [{'id': '4220564', 'name': 'Vietnam', 'struct': None}], 'value_type': 'string'}, {'id': 'OS_LAST_COMPATIBLE_VERSION', 'name': 'Última versión compatible del sistema operativo', 'value_id': '19988452', 'value_name': '14', 'values': [{'id': '19988452', 'name': '14', 'struct': None}], 'value_type': 'string'}, {'id': 'OS_ORIGINAL_VERSION', 'name': 'Versión original del sistema operativo', 'value_id': '9094175', 'value_name': '14', 'values': [{'id': '9094175', 'name': '14', 'struct': None}], 'value_type': 'string'}, {'id': 'PACKAGE_HEIGHT', 'name': 'Altura del paquete', 'value_id': None, 'value_name': '2.8 cm', 'values': [{'id': None, 'name': '2.8 cm', 'struct': {'number': 2.8, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '18.2 cm', 'values': [{'id': None, 'name': '18.2 cm', 'struct': {'number': 18.2, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '340 g', 'values': [{'id': None, 'name': '340 g', 'struct': {'number': 340, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'PACKAGE_WIDTH', 'name': 'Ancho del paquete', 'value_id': None, 'value_name': '9.6 cm', 'values': [{'id': None, 'name': '9.6 cm', 'struct': {'number': 9.6, 'unit': 'cm'}}], 'value_type': 'number_unit'}, {'id': 'PROCESSOR_CORES_NUMBER', 'name': 'Cantidad de núcleos del procesador', 'value_id': '7206961', 'value_name': '8', 'values': [{'id': '7206961', 'name': '8', 'struct': None}], 'value_type': 'number'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '26038264', 'value_name': 'Snapdragon 8 Gen 3', 'values': [{'id': '26038264', 'name': 'Snapdragon 8 Gen 3', 'struct': None}], 'value_type': 'string'}, {'id': 'PROCESSOR_SPEED', 'name': 'Velocidad del procesador', 'value_id': '28878198', 'value_name': '3.39 GHz', 'values': [{'id': '28878198', 'name': '3.39 GHz', 'struct': {'number': 3.39, 'unit': 'GHz'}}], 'value_type': 'number_unit'}, {'id': 'PRODUCT_FEATURES', 'name': 'Características del producto', 'value_id': '8847339', 'value_name': 'Sin vencimiento', 'values': [{'id': '8847339', 'name': 'Sin vencimiento', 'struct': None}], 'value_type': 'list'}, {'id': 'RAM', 'name': 'Memoria RAM', 'value_id': '98863', 'value_name': '12 GB', 'values': [{'id': '98863', 'name': '12 GB', 'struct': {'number': 12, 'unit': 'GB'}}], 'value_type': 'number_unit'}, {'id': 'REAR_CAMERAS_NUMBER', 'name': 'Cantidad de cámaras traseras', 'value_id': '7505958', 'value_name': '4', 'values': [{'id': '7505958', 'name': '4', 'struct': None}], 'value_type': 'number'}, {'id': 'REAR_CAMERAS_RESOLUTION', 'name': 'Resolución de las cámaras traseras', 'value_id': '28615363', 'value_name': '200 Mpx/50 Mpx/10 Mpx/12 Mpx', 'values': [{'id': '28615363', 'name': '200 Mpx/50 Mpx/10 Mpx/12 Mpx', 'struct': None}], 'value_type': 'string'}, {'id': 'REAR_CAMERA_APERTURE', 'name': 'Apertura del diafragma de la cámara trasera', 'value_id': '39424916', 'value_name': 'f 1.7/f 2.2/f 2.4/f 3.4', 'values': [{'id': '39424916', 'name': 'f 1.7/f 2.2/f 2.4/f 3.4', 'struct': None}], 'value_type': 'string'}, {'id': 'REAR_CAMERA_RECORDING_RESOLUTION', 'name': 'Resolución de video de la cámara trasera', 'value_id': '8075985', 'value_name': '7680 px x 4320 px', 'values': [{'id': '8075985', 'name': '7680 px x 4320 px', 'struct': None}], 'value_type': 'string'}, {'id': 'RELEASE_MONTH', 'name': 'Mes de lanzamiento', 'value_id': '8275340', 'value_name': 'Enero', 'values': [{'id': '8275340', 'name': 'Enero', 'struct': None}], 'value_type': 'list'}, {'id': 'RELEASE_YEAR', 'name': 'Año de lanzamiento', 'value_id': '22764580', 'value_name': '2024', 'values': [{'id': '22764580', 'name': '2024', 'struct': None}], 'value_type': 'number'}, {'id': 'SELLER_SKU', 'name': 'SKU', 'value_id': None, 'value_name': '1165610', 'values': [{'id': None, 'name': '1165610', 'struct': None}], 'value_type': 'string'}, {'id': 'SHIPMENT_PACKING', 'name': 'Embalaje del envío', 'value_id': '7435891', 'value_name': 'Bolsa', 'values': [{'id': '7435891', 'name': 'Bolsa', 'struct': None}], 'value_type': 'list'}, {'id': 'SIM_CARD_SLOTS_NUMBER', 'name': 'Cantidad de ranuras para tarjeta SIM', 'value_id': '2087812', 'value_name': '1', 'values': [{'id': '2087812', 'name': '1', 'struct': None}], 'value_type': 'number'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2146988', 'value_name': '232 g', 'values': [{'id': '2146988', 'name': '232 g', 'struct': {'number': 232, 'unit': 'g'}}], 'value_type': 'number_unit'}, {'id': 'WIDTH', 'name': 'Ancho', 'value_id': '6287331', 'value_name': '79 mm', 'values': [{'id': '6287331', 'name': '79 mm', 'struct': {'number': 79, 'unit': 'mm'}}], 'value_type': 'number_unit'}, {'id': 'WITH_3_5_MM_JACK_CONNECTOR', 'name': 'Con conector jack 3.5 mm', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_ACCELEROMETER', 'name': 'Con acelerómetro', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_BAROMETER', 'name': 'Con barómetro', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_BLUETOOTH', 'name': 'Con Bluetooth', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_CAMERA', 'name': 'Con cámara', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_COMPASS', 'name': 'Con brújula', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_ESIM', 'name': 'Con eSIM', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_FACIAL_RECOGNITION', 'name': 'Con reconocimiento facial', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_FAST_CHARGING', 'name': 'Con carga rápida', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_FINGERPRINT_READER', 'name': 'Con lector de huella digital', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_FOLDABLE_DISPLAY', 'name': 'Con pantalla plegable', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_FRONT_CAMERA_FLASH', 'name': 'Con flash en la cámara frontal', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_GPS', 'name': 'Con GPS', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_GYROSCOPE', 'name': 'Con giroscopio', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_HAND_RECOGNITION', 'name': 'Con reconocimiento de mano', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_IMEI', 'name': 'Con IMEI', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_IRIS_RECOGNITION', 'name': 'Con reconocimiento de iris', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_MEMORY_CARD_SLOT', 'name': 'Con ranura para tarjeta de memoria', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_MINI_HDMI', 'name': 'Con mini-HDMI', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_NFC', 'name': 'Con NFC', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_PHYSICAL_QWERTY_KEYBOARD', 'name': 'Con teclado QWERTY físico', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_PROXIMITY_SENSOR', 'name': 'Con sensor de proximidad', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_RADIO', 'name': 'Con radio', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_REMOVABLE_BATTERY', 'name': 'Con batería removible', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_SECONDARY_FOLDED_DISPLAY', 'name': 'Con pantalla plegada secundaria', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_SECONDARY_TOUCHSCREEN_DISPLAY', 'name': 'Con pantalla secundaria táctil', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_SOS_BUTTON', 'name': 'Con botón SOS', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_TOUCHSCREEN_DISPLAY', 'name': 'Con pantalla táctil', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_TV_TUNER', 'name': 'Con sintonizador de TV', 'value_id': '242084', 'value_name': 'No', 'values': [{'id': '242084', 'name': 'No', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_USB_CONNECTOR', 'name': 'Con conector USB', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_WIFI', 'name': 'Con Wi-Fi', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}, {'id': 'WITH_WIRELESS_CHARGING', 'name': 'Con carga inalámbrica', 'value_id': '242085', 'value_name': 'Sí', 'values': [{'id': '242085', 'name': 'Sí', 'struct': None}], 'value_type': 'boolean'}]",active,Garantía de fábrica: 12 meses,2024-06-01T00:19:20.049Z,2025-02-05T19:15:34.100Z
